state,scenario,urban_fiber_locations,urban_fw_locations,urban_sat_locations,rural_fiber_locations,rural_fw_locations,rural_sat_locations,tribal_fiber_locations,tribal_fw_locations,tribal_sat_locations,cost_urban_fiber,cost_urban_fw,cost_urban_sat,cost_rural_fiber,cost_rural_fw,cost_rural_sat,cost_tribal_fiber,cost_tribal_fw,cost_tribal_sat,fiber_spent,fw_spent,sat_spent,total_spent,fiber_served,fw_served,sat_served,fiber_ratio,fw_ratio,sat_ratio,remaining_funds,unserved_remaining,success,message
NE,URBAN_FRIENDLY,10069.0,0.0,0.0,3446.0,41354.0,0.0,0.0,6502.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,297831800.0,107415600.0,0.0,405247400.0,13515.0,47856.0,0.0,0.22021801828225057,0.7797819817177494,0.0,33670.410000026226,0.0,True,
NV,URBAN_FRIENDLY,12498.0,0.0,0.0,4643.0,3296.0,0.0,0.0,2914.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,398935600.0,17665200.0,0.0,416600800.0,17141.0,6210.0,0.0,0.734058498565372,0.2659415014346281,0.0,65429.74000000954,0.0,True,
NH,URBAN_FRIENDLY,10332.0,0.0,0.0,2036.0,5445.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,185610400.0,10890000.0,0.0,196500400.0,12368.0,5445.0,0.0,0.69432436984225,0.30567563015774996,0.0,59878.96999999881,0.0,True,
NJ,URBAN_FRIENDLY,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,82774000.0,0.0,0.0,82774000.0,15593.0,0.0,0.0,1.0,0.0,0.0,180915548.65,0.0,True,
NM,URBAN_FRIENDLY,35520.0,0.0,0.0,6315.0,27728.0,0.0,0.0,9607.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,583344000.0,91962600.0,0.0,675306600.0,41835.0,37335.0,0.0,0.5284198560060629,0.4715801439939371,0.0,65712.0,0.0,True,
NY,URBAN_FRIENDLY,67219.0,0.0,0.0,5936.0,18182.0,0.0,0.0,1425.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,622761800.0,41779000.0,0.0,664540800.0,73155.0,19607.0,0.0,0.7886311205019296,0.21136887949807032,0.0,77451.49000000954,0.0,True,
NC,URBAN_FRIENDLY,178657.0,0.0,0.0,13404.0,21824.0,0.0,0.0,6296.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1465365400.0,67572800.0,0.0,1532938200.0,192061.0,28120.0,0.0,0.8722868912394802,0.12771310876051975,0.0,61281.15000009537,0.0,True,
ND,URBAN_FRIENDLY,155.0,0.0,0.0,1561.0,1130.0,0.0,0.0,696.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,125221000.0,4904800.0,0.0,130125800.0,1716.0,1826.0,0.0,0.484472049689441,0.515527950310559,0.0,37015.12000000477,0.0,True,
OH,URBAN_FRIENDLY,115574.0,0.0,1.0,6658.0,3392.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,786902800.0,6784000.0,1200.0,793688000.0,122232.0,3392.0,1.0,0.9729910447761194,0.027000995024875622,7.960199004975124e-06,107.62999999523163,0.0,True,
OK,URBAN_FRIENDLY,70619.0,0.0,0.0,6859.0,37463.0,0.0,0.0,4849.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,704081800.0,93352200.0,0.0,797434000.0,77478.0,42312.0,0.0,0.6467818682694716,0.3532181317305284,0.0,1691.25,0.0,True,
OR,URBAN_FRIENDLY,37018.0,0.0,0.0,5539.0,57853.0,0.0,0.0,12791.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,524559600.0,164311800.0,0.0,688871400.0,42557.0,70644.0,0.0,0.375941908640383,0.624058091359617,0.0,43532.169999957085,0.0,True,
PA,URBAN_FRIENDLY,164341.0,0.0,0.0,9441.0,21915.0,0.0,0.0,283.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1116830200.0,44905400.0,0.0,1161735600.0,173782.0,22198.0,0.0,0.8867333401367486,0.11326665986325135,0.0,42672.41000008583,0.0,True,
RI,URBAN_FRIENDLY,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,8122800.0,0.0,0.0,8122800.0,2525.0,0.0,0.0,1.0,0.0,0.0,100596020.75,0.0,True,
SC,URBAN_FRIENDLY,71993.0,0.0,0.0,4596.0,0.0,0.0,18.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,527972600.0,0.0,0.0,527972600.0,76607.0,0.0,0.0,1.0,0.0,0.0,23563383.049999952,0.0,True,
SD,URBAN_FRIENDLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Infeasible
TN,URBAN_FRIENDLY,95400.0,0.0,0.0,7402.0,5606.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,802040000.0,11212000.0,0.0,813252000.0,102802.0,5606.0,0.0,0.9482879492288392,0.0517120507711608,0.0,67680.22000002861,0.0,True,
TX,URBAN_FRIENDLY,309346.0,0.0,0.0,30206.0,93095.0,0.0,0.0,7716.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,3097041200.0,215510800.0,0.0,3312552000.0,339552.0,100811.0,0.0,0.7710729557206214,0.2289270442793786,0.0,64455.449999809265,0.0,True,
UT,URBAN_FRIENDLY,24063.0,0.0,0.0,2575.0,16330.0,0.0,0.0,6782.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,258938600.0,58431600.0,0.0,317370200.0,26638.0,23112.0,0.0,0.5354371859296483,0.46456281407035177,0.0,29542.0,0.0,True,
VT,URBAN_FRIENDLY,15900.0,0.0,0.0,1923.0,20034.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,188820000.0,40068000.0,0.0,228888000.0,17823.0,20034.0,0.0,0.4707980030113321,0.5292019969886679,0.0,25019.080000013113,0.0,True,
VA,URBAN_FRIENDLY,217807.0,0.0,0.0,11786.0,29700.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1422055400.0,59400000.0,0.0,1481455400.0,229593.0,29700.0,0.0,0.8854577639967142,0.11454223600328586,0.0,34173.0,0.0,True,
WA,URBAN_FRIENDLY,106473.0,0.0,0.0,8861.0,88671.0,0.0,0.0,28216.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,943120600.0,284562800.0,0.0,1227683400.0,115334.0,116887.0,0.0,0.49665620249675957,0.5033437975032404,0.0,58666.299999952316,0.0,True,
WV,URBAN_FRIENDLY,119646.0,0.0,0.0,11428.0,16637.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,1177461200.0,33274000.0,0.0,1210735200.0,131074.0,16637.0,0.0,0.8873679008333841,0.11263209916661589,0.0,65770.0,0.0,True,
WI,URBAN_FRIENDLY,113911.0,0.0,0.0,6442.0,83261.0,0.0,0.0,32448.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,765964200.0,289824400.0,0.0,1055788600.0,120353.0,115709.0,0.0,0.5098363989121502,0.4901636010878498,0.0,34973.71000003815,0.0,True,
WY,URBAN_FRIENDLY,19675.0,0.0,0.0,3041.0,27587.0,0.0,0.0,1609.0,0.0,2200.0,800.0,1200.0,80000.0,2000.0,2000.0,106000.0,3800.0,5000.0,286565000.0,61288200.0,0.0,347853200.0,22716.0,29196.0,0.0,0.4375866851595007,0.5624133148404993,0.0,24721.269999980927,0.0,True,
AL,RURAL_FRIENDLY,132374.0,36675.0,0.0,0.0,37310.0,0.0,0.0,920.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1323740000.0,77481000.0,0.0,1401221000.0,132374.0,74905.0,0.0,0.6386271643533595,0.3613728356466405,0.0,901.7699999809265,0.0,True,
AK,RURAL_FRIENDLY,5043.0,0.0,0.0,78993.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,840360000.0,0.0,0.0,840360000.0,84036.0,0.0,0.0,1.0,0.0,0.0,176779672.41999996,0.0,True,
AZ,RURAL_FRIENDLY,85777.0,6827.0,0.0,0.0,69186.0,0.0,0.0,15611.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,857770000.0,135334800.0,0.0,993104800.0,85777.0,91624.0,0.0,0.48352038601811714,0.5164796139818828,0.0,7431.370000004768,0.0,True,
AR,RURAL_FRIENDLY,80112.0,0.0,0.0,22287.0,308.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1023990000.0,308000.0,0.0,1024298000.0,102399.0,308.0,0.0,0.9970011781086002,0.0029988218913998073,0.0,5993.860000014305,0.0,True,
CA,RURAL_FRIENDLY,118350.0,0.0,0.0,47463.0,50203.0,0.0,0.0,41000.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1658130000.0,206003000.0,0.0,1864133000.0,165813.0,91203.0,0.0,0.6451466056587917,0.35485339434120833,0.0,3508.930000066757,0.0,True,
CO,RURAL_FRIENDLY,51123.0,0.0,0.0,26394.0,37803.0,0.0,0.0,3565.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,775170000.0,51350000.0,0.0,826520000.0,77517.0,41368.0,0.0,0.65203347773058,0.34796652226942004,0.0,2650.4099999666214,0.0,True,
CT,RURAL_FRIENDLY,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,51174000.0,0.0,0.0,51174000.0,5079.0,0.0,0.0,1.0,0.0,0.0,93006792.71000001,0.0,True,
DE,RURAL_FRIENDLY,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,59590000.0,0.0,0.0,59590000.0,5959.0,0.0,0.0,1.0,0.0,0.0,48158384.66,0.0,True,
DC,RURAL_FRIENDLY,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,990000.0,0.0,0.0,990000.0,99.0,0.0,0.0,1.0,0.0,0.0,99704786.93,0.0,True,
FL,RURAL_FRIENDLY,99618.0,110292.0,1.0,0.0,27126.0,0.0,0.0,9563.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,996180000.0,173757400.0,1500.0,1169938900.0,99618.0,146981.0,1.0,0.40396593673965936,0.5960300081103,4.0551500405515e-06,8492.700000047684,0.0,True,
GA,RURAL_FRIENDLY,123351.0,53997.0,0.0,0.0,19705.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1233510000.0,73702000.0,0.0,1307212000.0,123351.0,73702.0,0.0,0.6259787975823763,0.3740212024176237,0.0,2371.2999999523163,0.0,True,
HI,RURAL_FRIENDLY,0.0,44093.0,0.0,8162.0,23767.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,81620000.0,67860000.0,0.0,149480000.0,8162.0,67860.0,0.0,0.10736365788850596,0.892636342111494,0.0,4493.569999992847,0.0,True,
ID,RURAL_FRIENDLY,30701.0,0.0,0.0,19958.0,35202.0,0.0,0.0,10911.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,506590000.0,76663800.0,0.0,583253800.0,50659.0,46113.0,0.0,0.5234881990658455,0.4765118009341545,0.0,2449.8799999952316,0.0,True,
IL,RURAL_FRIENDLY,68994.0,90629.0,0.0,25985.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,949790000.0,90629000.0,0.0,1040419000.0,94979.0,90629.0,0.0,0.5117182449032369,0.4882817550967631,0.0,1751.5,0.0,True,
IN,RURAL_FRIENDLY,82918.0,23088.0,0.0,0.0,15839.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,829180000.0,38927000.0,0.0,868107000.0,82918.0,38927.0,0.0,0.6805203332102261,0.3194796667897739,0.0,2929.789999961853,0.0,True,
IA,RURAL_FRIENDLY,36513.0,6828.0,0.0,0.0,39368.0,0.0,0.0,1053.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,365130000.0,50197400.0,0.0,415327400.0,36513.0,47249.0,0.0,0.43591366013227956,0.5640863398677205,0.0,3913.0,0.0,True,
KS,RURAL_FRIENDLY,24896.0,0.0,0.0,16603.0,24032.0,0.0,0.0,3342.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,414990000.0,36731600.0,0.0,451721600.0,41499.0,27374.0,0.0,0.6025438125245016,0.3974561874754984,0.0,4398.149999976158,0.0,True,
KY,RURAL_FRIENDLY,67393.0,69646.0,0.0,34259.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1016520000.0,69646000.0,0.0,1086166000.0,101652.0,69646.0,0.0,0.5934219897488587,0.40657801025114126,0.0,6536.859999895096,0.0,True,
LA,RURAL_FRIENDLY,132212.0,7603.0,0.0,0.0,15827.0,0.0,0.0,2632.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1322120000.0,33431600.0,0.0,1355551600.0,132212.0,26062.0,0.0,0.8353361891403516,0.16466381085964846,0.0,2952.9400000572205,0.0,True,
ME,RURAL_FRIENDLY,22495.0,0.0,0.0,1041.0,28020.0,0.0,0.0,2262.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,235360000.0,36615600.0,0.0,271975600.0,23536.0,30282.0,0.0,0.4373258017763573,0.5626741982236426,0.0,2123.0699999928474,0.0,True,
MD,RURAL_FRIENDLY,25740.0,7450.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,257400000.0,10336000.0,0.0,267736000.0,25740.0,10336.0,0.0,0.7134937354473888,0.28650626455261113,0.0,2400.7100000083447,0.0,True,
MA,RURAL_FRIENDLY,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,91670000.0,0.0,0.0,91670000.0,8639.0,0.0,0.0,1.0,0.0,0.0,55752464.389999986,0.0,True,
MI,RURAL_FRIENDLY,131409.0,0.0,0.0,8976.0,58305.0,0.0,0.0,25580.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1403850000.0,155509000.0,0.0,1559359000.0,140385.0,83885.0,0.0,0.6259642395327061,0.37403576046729387,0.0,3479.289999961853,0.0,True,
MN,RURAL_FRIENDLY,40929.0,0.0,0.0,12278.0,38669.0,0.0,0.0,21341.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,532070000.0,119764800.0,0.0,651834800.0,53207.0,60010.0,0.0,0.4699559253469002,0.5300440746530998,0.0,4568.200000047684,0.0,True,
MS,RURAL_FRIENDLY,111794.0,0.0,0.0,4459.0,17989.0,0.0,0.0,6062.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1162530000.0,41024600.0,0.0,1203554600.0,116253.0,24051.0,0.0,0.8285793705097503,0.17142062949024975,0.0,6963.049999952316,0.0,True,
MO,RURAL_FRIENDLY,133646.0,0.0,0.0,37438.0,25454.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1710840000.0,25454000.0,0.0,1736294000.0,171084.0,25454.0,0.0,0.8704881498743245,0.12951185012567545,0.0,8708.390000104904,0.0,True,
MT,RURAL_FRIENDLY,11015.0,0.0,0.0,43819.0,19447.0,0.0,0.0,16100.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,548340000.0,80627000.0,0.0,628967000.0,54834.0,35547.0,0.0,0.606698310485611,0.3933016895143891,0.0,6798.590000033379,0.0,True,
NE,RURAL_FRIENDLY,10069.0,0.0,0.0,26120.0,18680.0,0.0,0.0,6502.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,361890000.0,43387600.0,0.0,405277600.0,36189.0,25182.0,0.0,0.5896759055579998,0.4103240944420003,0.0,3470.410000026226,0.0,True,
NV,RURAL_FRIENDLY,12498.0,0.0,0.0,7939.0,0.0,0.0,1968.0,946.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,412978000.0,3594800.0,0.0,416572800.0,22405.0,946.0,0.0,0.9594878163676074,0.04051218363239262,0.0,93429.74000000954,0.0,True,
NH,RURAL_FRIENDLY,10332.0,0.0,0.0,7481.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,178130000.0,0.0,0.0,178130000.0,17813.0,0.0,0.0,1.0,0.0,0.0,18430278.97,0.0,True,
NJ,RURAL_FRIENDLY,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,155930000.0,0.0,0.0,155930000.0,15593.0,0.0,0.0,1.0,0.0,0.0,107759548.65,0.0,True,
NM,RURAL_FRIENDLY,35520.0,0.0,0.0,27735.0,6308.0,0.0,0.0,9607.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,632550000.0,42814600.0,0.0,675364600.0,63255.0,15915.0,0.0,0.7989768851837817,0.20102311481621826,0.0,7712.0,0.0,True,
NY,RURAL_FRIENDLY,63096.0,4123.0,0.0,0.0,24118.0,0.0,0.0,1425.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,630960000.0,33656000.0,0.0,664616000.0,63096.0,29666.0,0.0,0.6801923201310882,0.31980767986891184,0.0,2251.4900000095367,0.0,True,
NC,RURAL_FRIENDLY,143909.0,34748.0,0.0,0.0,35228.0,0.0,0.0,6296.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1439090000.0,93900800.0,0.0,1532990800.0,143909.0,76272.0,0.0,0.653594088499916,0.34640591150008404,0.0,8681.150000095367,0.0,True,
ND,RURAL_FRIENDLY,155.0,0.0,0.0,2691.0,0.0,0.0,696.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,102236000.0,0.0,0.0,102236000.0,3542.0,0.0,0.0,1.0,0.0,0.0,27926815.120000005,0.0,True,
OH,RURAL_FRIENDLY,74229.0,41346.0,0.0,0.0,10050.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,742290000.0,51396000.0,0.0,793686000.0,74229.0,51396.0,0.0,0.5908776119402985,0.40912238805970147,0.0,2107.6299999952316,0.0,True,
OK,RURAL_FRIENDLY,70619.0,0.0,0.0,3166.0,41156.0,0.0,0.0,4849.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,737850000.0,59582200.0,0.0,797432200.0,73785.0,46005.0,0.0,0.6159529176058102,0.38404708239418983,0.0,3491.25,0.0,True,
OR,RURAL_FRIENDLY,37018.0,0.0,0.0,22970.0,40422.0,0.0,0.0,12791.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,599880000.0,89027800.0,0.0,688907800.0,59988.0,53213.0,0.0,0.5299246473087693,0.47007535269123063,0.0,7132.169999957085,0.0,True,
PA,RURAL_FRIENDLY,107222.0,57119.0,0.0,0.0,31356.0,0.0,0.0,283.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1072220000.0,89550400.0,0.0,1161770400.0,107222.0,88758.0,0.0,0.547106847637514,0.45289315236248595,0.0,7872.410000085831,0.0,True,
RI,RURAL_FRIENDLY,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,25826000.0,0.0,0.0,25826000.0,2525.0,0.0,0.0,1.0,0.0,0.0,82892820.75,0.0,True,
SC,RURAL_FRIENDLY,52764.0,19229.0,0.0,0.0,4596.0,0.0,0.0,18.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,527640000.0,23893400.0,0.0,551533400.0,52764.0,23843.0,0.0,0.6887621235657316,0.3112378764342684,0.0,2583.0499999523163,0.0,True,
SD,RURAL_FRIENDLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Infeasible
TN,RURAL_FRIENDLY,78323.0,17077.0,0.0,0.0,13008.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,783230000.0,30085000.0,0.0,813315000.0,78323.0,30085.0,0.0,0.722483580547561,0.27751641945243893,0.0,4680.22000002861,0.0,True,
TX,RURAL_FRIENDLY,309346.0,0.0,0.0,7392.0,115909.0,0.0,0.0,7716.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,3167380000.0,145229800.0,0.0,3312609800.0,316738.0,123625.0,0.0,0.7192656967093057,0.28073430329069426,0.0,6655.449999809265,0.0,True,
UT,RURAL_FRIENDLY,24063.0,0.0,0.0,3565.0,15340.0,0.0,0.0,6782.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,276280000.0,41111600.0,0.0,317391600.0,27628.0,22122.0,0.0,0.5553366834170854,0.4446633165829146,0.0,8142.0,0.0,True,
VT,RURAL_FRIENDLY,15900.0,0.0,0.0,5328.0,16629.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,212280000.0,16629000.0,0.0,228909000.0,21228.0,16629.0,0.0,0.5607417386480704,0.43925826135192964,0.0,4019.080000013113,0.0,True,
VA,RURAL_FRIENDLY,94313.0,123494.0,0.0,41486.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1357990000.0,123494000.0,0.0,1481484000.0,135799.0,123494.0,0.0,0.5237279834010173,0.4762720165989826,0.0,5573.0,0.0,True,
WA,RURAL_FRIENDLY,101835.0,4638.0,0.0,0.0,97532.0,0.0,0.0,28216.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1018350000.0,209390800.0,0.0,1227740800.0,101835.0,130386.0,0.0,0.4385262314777733,0.5614737685222266,0.0,1266.2999999523163,0.0,True,
WV,RURAL_FRIENDLY,118121.0,1525.0,0.0,0.0,28065.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,1181210000.0,29590000.0,0.0,1210800000.0,118121.0,29590.0,0.0,0.7996763951229089,0.20032360487709108,0.0,970.0,0.0,True,
WI,RURAL_FRIENDLY,80989.0,32922.0,0.0,0.0,89703.0,0.0,0.0,32448.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,809890000.0,245927400.0,0.0,1055817400.0,80989.0,155073.0,0.0,0.34308359668222754,0.6569164033177725,0.0,6173.710000038147,0.0,True,
WY,RURAL_FRIENDLY,19675.0,0.0,0.0,12709.0,17919.0,0.0,0.0,1609.0,0.0,10000.0,1000.0,1500.0,10000.0,1000.0,1500.0,106000.0,3800.0,5000.0,323840000.0,24033200.0,0.0,347873200.0,32384.0,19528.0,0.0,0.6238249345045461,0.3761750654954538,0.0,4721.2699999809265,0.0,True,
AL,TRIBAL_FRIENDLY,128412.0,40637.0,0.0,0.0,37310.0,0.0,0.0,920.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1284120000.0,117097000.0,0.0,1401217000.0,128412.0,78867.0,0.0,0.6195128305327602,0.3804871694672398,0.0,4901.7699999809265,0.0,True,
AK,TRIBAL_FRIENDLY,5043.0,0.0,0.0,10368.0,68625.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,879870000.0,137250000.0,0.0,1017120000.0,15411.0,68625.0,0.0,0.18338569184635156,0.8166143081536484,0.0,19672.419999957085,0.0,True,
AZ,TRIBAL_FRIENDLY,81212.0,11392.0,0.0,0.0,69186.0,0.0,0.0,15611.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,812120000.0,180986000.0,0.0,993106000.0,81212.0,96189.0,0.0,0.45778772385725,0.54221227614275,0.0,6231.370000004768,0.0,True,
AR,TRIBAL_FRIENDLY,80111.0,0.0,1.0,2282.0,20313.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,983670000.0,40626000.0,1500.0,1024297500.0,82393.0,20313.0,1.0,0.8022140652535854,0.19777619831170223,9.736434712337036e-06,6493.860000014305,0.0,True,
CA,TRIBAL_FRIENDLY,118350.0,0.0,0.0,0.0,97666.0,0.0,5170.0,35830.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,1597100000.0,266992000.0,0.0,1864092000.0,123520.0,133496.0,0.0,0.4805926479285336,0.5194073520714664,0.0,44508.93000006676,0.0,True,
CO,TRIBAL_FRIENDLY,51123.0,0.0,0.0,0.0,64197.0,0.0,2304.0,1261.0,0.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,80000.0,2000.0,2000.0,695550000.0,130916000.0,0.0,826466000.0,53427.0,65458.0,0.0,0.4494006813306977,0.5505993186693022,0.0,56650.40999996662,0.0,True,
