state,scenario,urban_fiber_locations,urban_fw_locations,urban_sat_locations,rural_fiber_locations,rural_fw_locations,rural_sat_locations,tribal_fiber_locations,tribal_fw_locations,tribal_sat_locations,cost_urban_fiber,cost_urban_fw,cost_urban_sat,cost_rural_fiber,cost_rural_fw,cost_rural_sat,cost_tribal_fiber,cost_tribal_fw,cost_tribal_sat,fiber_spent,fw_spent,sat_spent,total_spent,fiber_served,fw_served,sat_served,fiber_ratio,fw_ratio,sat_ratio,remaining_funds,unserved_remaining,success,message
AL,ALL_L,169049.0,0.0,0.0,37310.0,0.0,0.0,920.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,818607800.0,0.0,0.0,818607800.0,207279.0,0.0,0.0,1.0,0.0,0.0,582614101.77,0.0,True,
AK,ALL_L,5043.0,0.0,0.0,78993.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,801024600.0,0.0,0.0,801024600.0,84036.0,0.0,0.0,1.0,0.0,0.0,216115072.41999996,0.0,True,
AZ,ALL_L,92604.0,0.0,0.0,69186.0,0.0,0.0,1219.0,1.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,993108800.0,2000.0,0.0,993110800.0,163009.0,1.0,0.0,0.9188730615949178,5.63694680413301e-06,0.0,1431.3700000047684,14391.0,True,
AR,ALL_L,80112.0,0.0,0.0,22595.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,402196400.0,0.0,0.0,402196400.0,102707.0,0.0,0.0,1.0,0.0,0.0,622107593.86,0.0,True,
CA,ALL_L,118350.0,0.0,0.0,97666.0,0.0,0.0,7838.0,33.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1864070000.0,66000.0,0.0,1864136000.0,223854.0,33.0,0.0,0.8709730133532543,0.00012839667569334204,0.0,508.9300000667572,33129.0,True,
CO,ALL_L,51123.0,0.0,0.0,64197.0,0.0,0.0,901.0,1.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,826520600.0,2000.0,0.0,826522600.0,116221.0,1.0,0.0,0.9775917903856668,8.411490095470413e-06,0.0,50.4099999666214,2663.0,True,
CT,ALL_L,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,15049600.0,0.0,0.0,15049600.0,5079.0,0.0,0.0,1.0,0.0,0.0,129131192.71000001,0.0,True,
DE,ALL_L,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,13109800.0,0.0,0.0,13109800.0,5959.0,0.0,0.0,1.0,0.0,0.0,94638584.66,0.0,True,
DC,ALL_L,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,217800.0,0.0,0.0,217800.0,99.0,0.0,0.0,1.0,0.0,0.0,100476986.93,0.0,True,
FL,ALL_L,209911.0,0.0,0.0,27126.0,0.0,0.0,5461.0,1.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1169944200.0,2000.0,0.0,1169946200.0,242498.0,1.0,0.0,0.9833657745336577,4.0551500405515e-06,0.0,1192.7000000476837,4101.0,True,
GA,ALL_L,177348.0,0.0,0.0,19705.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,587215600.0,0.0,0.0,587215600.0,197053.0,0.0,0.0,1.0,0.0,0.0,719998771.3,0.0,True,
HI,ALL_L,44093.0,0.0,0.0,5247.0,9.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,149474600.0,9000.0,0.0,149483600.0,49340.0,9.0,0.0,0.6490226513377706,0.0001183867827734077,0.0,893.5699999928474,26673.0,True,
ID,ALL_L,30701.0,0.0,0.0,51571.0,4.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,583252200.0,4000.0,0.0,583256200.0,82272.0,4.0,0.0,0.8501632703674616,4.133427024345885e-05,0.0,49.87999999523163,14496.0,True,
IL,ALL_L,159623.0,0.0,0.0,25985.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,611020600.0,0.0,0.0,611020600.0,185608.0,0.0,0.0,1.0,0.0,0.0,429400151.5,0.0,True,
IN,ALL_L,106006.0,0.0,0.0,15839.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,391603200.0,0.0,0.0,391603200.0,121845.0,0.0,0.0,1.0,0.0,0.0,476506729.78999996,0.0,True,
IA,ALL_L,43341.0,0.0,0.0,31998.0,1.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,415330200.0,1000.0,0.0,415331200.0,75339.0,1.0,0.0,0.8994412740861011,1.1938587903822736e-05,0.0,113.0,8422.0,True,
KS,ALL_L,24896.0,0.0,0.0,39695.0,4.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,451721200.0,4000.0,0.0,451725200.0,64591.0,4.0,0.0,0.9378275957196579,5.8077911518301803e-05,0.0,798.1499999761581,4278.0,True,
KY,ALL_L,137039.0,0.0,0.0,34259.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,644075800.0,0.0,0.0,644075800.0,171298.0,0.0,0.0,1.0,0.0,0.0,442096736.8599999,0.0,True,
LA,ALL_L,139815.0,0.0,0.0,15827.0,0.0,0.0,2632.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,676423000.0,0.0,0.0,676423000.0,158274.0,0.0,0.0,1.0,0.0,0.0,679131552.94,0.0,True,
ME,ALL_L,22495.0,0.0,0.0,22248.0,8.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,271969000.0,8000.0,0.0,271977000.0,44743.0,8.0,0.0,0.8313761195139173,0.00014864915084172582,0.0,723.0699999928474,9067.0,True,
MD,ALL_L,33190.0,0.0,0.0,2886.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,101878000.0,0.0,0.0,101878000.0,36076.0,0.0,0.0,1.0,0.0,0.0,165860400.71,0.0,True,
MA,ALL_L,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,27325200.0,0.0,0.0,27325200.0,8639.0,0.0,0.0,1.0,0.0,0.0,120097264.38999999,0.0,True,
MI,ALL_L,131409.0,0.0,0.0,67281.0,0.0,0.0,7468.0,6.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1559349800.0,12000.0,0.0,1559361800.0,206158.0,6.0,0.0,0.9192402015427833,2.6753466803406608e-05,0.0,679.289999961853,18106.0,True,
MN,ALL_L,40929.0,0.0,0.0,50947.0,0.0,0.0,654.0,2.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,651833800.0,4000.0,0.0,651837800.0,92530.0,2.0,0.0,0.8172800904457811,1.766519162316613e-05,0.0,1568.2000000476837,20685.0,True,
MS,ALL_L,111794.0,0.0,0.0,22448.0,0.0,0.0,6062.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,955386800.0,0.0,0.0,955386800.0,140304.0,0.0,0.0,1.0,0.0,0.0,248174763.04999995,0.0,True,
MO,ALL_L,133646.0,0.0,0.0,62892.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,922941200.0,0.0,0.0,922941200.0,196538.0,0.0,0.0,1.0,0.0,0.0,813361508.3900001,0.0,True,
MT,ALL_L,11015.0,0.0,0.0,60474.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,628973000.0,0.0,0.0,628973000.0,71489.0,0.0,0.0,0.7909737666102389,0.0,0.0,798.5900000333786,18892.0,True,
NE,ALL_L,10069.0,0.0,0.0,38312.0,9.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,405271800.0,9000.0,0.0,405280800.0,48381.0,9.0,0.0,0.7883365107298236,0.00014664906877841325,0.0,270.41000002622604,12981.0,True,
NV,ALL_L,12498.0,0.0,0.0,7939.0,0.0,0.0,2914.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,340005600.0,0.0,0.0,340005600.0,23351.0,0.0,0.0,1.0,0.0,0.0,76660629.74000001,0.0,True,
NH,ALL_L,10332.0,0.0,0.0,7481.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,97540400.0,0.0,0.0,97540400.0,17813.0,0.0,0.0,1.0,0.0,0.0,99019878.97,0.0,True,
NJ,ALL_L,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,39164000.0,0.0,0.0,39164000.0,15593.0,0.0,0.0,1.0,0.0,0.0,224525548.65,0.0,True,
NM,ALL_L,35520.0,0.0,0.0,34043.0,0.0,0.0,3209.0,39.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,675294000.0,78000.0,0.0,675372000.0,72772.0,39.0,0.0,0.9191865605658709,0.0004926108374384236,0.0,312.0,6359.0,True,
NY,ALL_L,67219.0,0.0,0.0,24118.0,0.0,0.0,1425.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,503061800.0,0.0,0.0,503061800.0,92762.0,0.0,0.0,1.0,0.0,0.0,161556451.49,0.0,True,
NC,ALL_L,178657.0,0.0,0.0,35228.0,0.0,0.0,6296.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1249005400.0,0.0,0.0,1249005400.0,220181.0,0.0,0.0,1.0,0.0,0.0,283994081.1500001,0.0,True,
ND,ALL_L,155.0,0.0,0.0,2691.0,0.0,0.0,696.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,82931000.0,0.0,0.0,82931000.0,3542.0,0.0,0.0,1.0,0.0,0.0,47231815.120000005,0.0,True,
OH,ALL_L,115575.0,0.0,0.0,10050.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,354765000.0,0.0,0.0,354765000.0,125625.0,0.0,0.0,1.0,0.0,0.0,438923107.63,0.0,True,
OK,ALL_L,70619.0,0.0,0.0,44322.0,0.0,0.0,2485.0,26.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,797381800.0,52000.0,0.0,797433800.0,117426.0,26.0,0.0,0.9802654645629852,0.00021704649803823357,0.0,1891.25,2338.0,True,
OR,ALL_L,37018.0,0.0,0.0,60747.0,5.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,688909600.0,5000.0,0.0,688914600.0,97765.0,5.0,0.0,0.8636407805584756,4.416922111995477e-05,0.0,332.16999995708466,15431.0,True,
PA,ALL_L,164341.0,0.0,0.0,31356.0,0.0,0.0,283.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,697750200.0,0.0,0.0,697750200.0,195980.0,0.0,0.0,1.0,0.0,0.0,464028072.4100001,0.0,True,
RI,ALL_L,2494.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,6216800.0,0.0,0.0,6216800.0,2525.0,0.0,0.0,1.0,0.0,0.0,102502020.75,0.0,True,
SC,ALL_L,71993.0,0.0,0.0,4596.0,0.0,0.0,18.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,205784600.0,0.0,0.0,205784600.0,76607.0,0.0,0.0,1.0,0.0,0.0,345751383.04999995,0.0,True,
SD,ALL_L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Stage1 infeasible: Infeasible
TN,ALL_L,95400.0,0.0,0.0,13008.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,339960000.0,0.0,0.0,339960000.0,108408.0,0.0,0.0,1.0,0.0,0.0,473359680.22,0.0,True,
TX,ALL_L,309346.0,0.0,0.0,123301.0,0.0,0.0,7716.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,2530851200.0,0.0,0.0,2530851200.0,440363.0,0.0,0.0,1.0,0.0,0.0,781765255.4499998,0.0,True,
UT,ALL_L,24063.0,0.0,0.0,18905.0,0.0,0.0,942.0,25.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,317348600.0,50000.0,0.0,317398600.0,43910.0,25.0,0.0,0.8826130653266332,0.0005025125628140704,0.0,1142.0,5815.0,True,
VT,ALL_L,15900.0,0.0,0.0,19393.0,3.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,228910000.0,3000.0,0.0,228913000.0,35293.0,3.0,0.0,0.9322714425337454,7.924558205880022e-05,0.0,19.080000013113022,2561.0,True,
VA,ALL_L,217807.0,0.0,0.0,41486.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,894035400.0,0.0,0.0,894035400.0,259293.0,0.0,0.0,1.0,0.0,0.0,587454173.0,0.0,True,
WA,ALL_L,106473.0,0.0,0.0,97532.0,0.0,0.0,227.0,10.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1227720600.0,20000.0,0.0,1227740600.0,204232.0,10.0,0.0,0.8794725713867394,4.3062427601293595e-05,0.0,1466.2999999523163,27979.0,True,
WV,ALL_L,119646.0,0.0,0.0,28065.0,0.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,543871200.0,0.0,0.0,543871200.0,147711.0,0.0,0.0,1.0,0.0,0.0,666929770.0,0.0,True,
WI,ALL_L,113911.0,0.0,0.0,80521.0,9.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,1055814200.0,9000.0,0.0,1055823200.0,194432.0,9.0,0.0,0.8236480246714846,3.812557717887673e-05,0.0,373.710000038147,41621.0,True,
WY,ALL_L,19675.0,0.0,0.0,30459.0,2.0,0.0,0.0,0.0,0.0,2200.0,800.0,1200.0,10000.0,1000.0,1500.0,80000.0,2000.0,2000.0,347875000.0,2000.0,0.0,347877000.0,50134.0,2.0,0.0,0.9657497303128371,3.852673755586377e-05,0.0,921.2699999809265,1776.0,True,
AL,ALL_M,169049.0,0.0,0.0,8222.0,22.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1401188900.0,33000.0,0.0,1401221900.0,177271.0,22.0,0.0,0.8552289426328764,0.000106137138832202,0.0,1.7699999809265137,29986.0,True,
AK,ALL_M,5043.0,0.0,0.0,21919.0,14.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1017117300.0,21000.0,0.0,1017138300.0,26962.0,14.0,0.0,0.32083868818125566,0.00016659526869436907,0.0,1372.4199999570847,57060.0,True,
AZ,ALL_M,92604.0,0.0,0.0,9516.0,5.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,993104400.0,7500.0,0.0,993111900.0,102120.0,5.0,0.0,0.5756450076380629,2.8184734020665047e-05,0.0,331.3700000047684,75276.0,True,
AR,ALL_M,80112.0,0.0,0.0,11902.0,20.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1024273200.0,30000.0,0.0,1024303200.0,92014.0,20.0,0.0,0.89588830362098,0.00019472869424674074,0.0,793.8600000143051,10673.0,True,
CA,ALL_M,118350.0,0.0,0.0,25382.0,7.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1864125000.0,10500.0,0.0,1864135500.0,143732.0,7.0,0.0,0.5592336663865285,2.723565848040589e-05,0.0,1008.9300000667572,113277.0,True,
CO,ALL_M,51123.0,0.0,0.0,11437.0,4.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,826515300.0,6000.0,0.0,826521300.0,62560.0,4.0,0.0,0.526222820372629,3.364596038188165e-05,0.0,1350.4099999666214,56321.0,True,
CT,ALL_M,4618.0,0.0,0.0,457.0,0.0,0.0,4.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,49106800.0,0.0,0.0,49106800.0,5079.0,0.0,0.0,1.0,0.0,0.0,95073992.71000001,0.0,True,
DE,ALL_M,5959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,36349900.0,0.0,0.0,36349900.0,5959.0,0.0,0.0,1.0,0.0,0.0,71398484.66,0.0,True,
DC,ALL_M,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,603900.0,0.0,0.0,603900.0,99.0,0.0,0.0,1.0,0.0,0.0,100090886.93,0.0,True,
FL,ALL_M,191794.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1169943400.0,3600.0,0.0,1169947000.0,191794.0,4.0,0.0,0.7777534468775344,1.6220600162206e-05,0.0,392.7000000476837,54802.0,True,
GA,ALL_M,177348.0,0.0,0.0,5008.0,21.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1307182800.0,31500.0,0.0,1307214300.0,182356.0,21.0,0.0,0.9254160048311876,0.00010657031357046074,0.0,71.29999995231628,14676.0,True,
HI,ALL_M,24505.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,149480500.0,3600.0,0.0,149484100.0,24505.0,4.0,0.0,0.3223409013180395,5.261634789929231e-05,0.0,393.56999999284744,51513.0,True,
ID,ALL_M,30701.0,0.0,0.0,8799.0,16.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,583231100.0,24000.0,0.0,583255100.0,39500.0,16.0,0.0,0.40817591865415614,0.0001653370809738354,0.0,1149.8799999952316,57256.0,True,
IL,ALL_M,159623.0,0.0,0.0,1482.0,20.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1040390300.0,30000.0,0.0,1040420300.0,161105.0,20.0,0.0,0.8679852161544761,0.00010775397612171889,0.0,451.5,24483.0,True,
IN,ALL_M,106006.0,0.0,0.0,4921.0,18.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,868081600.0,27000.0,0.0,868108600.0,110927.0,18.0,0.0,0.9103943534818827,0.0001477286716730272,0.0,1329.789999961853,10900.0,True,
IA,ALL_M,43341.0,0.0,0.0,3354.0,14.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,415310100.0,21000.0,0.0,415331100.0,46695.0,14.0,0.0,0.5574723621690026,0.00016714023065351831,0.0,213.0,37053.0,True,
KS,ALL_M,24896.0,0.0,0.0,6663.0,16.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,451700600.0,24000.0,0.0,451724600.0,31559.0,16.0,0.0,0.4582202024015216,0.00023231164607320721,0.0,1398.1499999761581,37298.0,True,
KY,ALL_M,137039.0,0.0,0.0,5560.0,23.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1086137900.0,34500.0,0.0,1086172400.0,142599.0,23.0,0.0,0.8324615582201778,0.00013426893483870213,0.0,136.85999989509583,28676.0,True,
LA,ALL_M,139815.0,0.0,0.0,11170.0,22.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1355521500.0,33000.0,0.0,1355554500.0,150985.0,22.0,0.0,0.953946952752821,0.00013899945663848769,0.0,52.94000005722046,7267.0,True,
ME,ALL_M,22495.0,0.0,0.0,2994.0,18.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,271949500.0,27000.0,0.0,271976500.0,25489.0,18.0,0.0,0.4736147757255937,0.0003344605893938831,0.0,1223.0699999928474,28311.0,True,
MD,ALL_M,33190.0,0.0,0.0,1450.0,19.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,267709000.0,28500.0,0.0,267737500.0,34640.0,19.0,0.0,0.9601951435857634,0.0005266659274864176,0.0,900.7100000083447,1417.0,True,
MA,ALL_M,8066.0,0.0,0.0,518.0,0.0,0.0,55.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,77627600.0,0.0,0.0,77627600.0,8639.0,0.0,0.0,1.0,0.0,0.0,69794864.38999999,0.0,True,
MI,ALL_M,131409.0,0.0,0.0,16839.0,8.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1559349900.0,12000.0,0.0,1559361900.0,148248.0,8.0,0.0,0.6610246577785704,3.567128907120881e-05,0.0,579.289999961853,76014.0,True,
MN,ALL_M,40929.0,0.0,0.0,8937.0,4.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,651831900.0,6000.0,0.0,651837900.0,49866.0,4.0,0.0,0.4404462227404012,3.533038324633226e-05,0.0,1468.2000000476837,63347.0,True,
MS,ALL_M,111794.0,0.0,0.0,11591.0,15.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1203538400.0,22500.0,0.0,1203560900.0,123385.0,15.0,0.0,0.8794118485574182,0.00010691070817653096,0.0,663.0499999523163,16904.0,True,
MO,ALL_M,133646.0,0.0,0.0,20468.0,0.0,1.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1736300600.0,0.0,1750.0,1736302350.0,154114.0,0.0,1.0,0.7841435244074937,0.0,5.08807457082091e-06,358.3900001049042,42423.0,True,
MT,ALL_M,11015.0,0.0,0.0,12484.0,0.0,1.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,628971500.0,0.0,1750.0,628973250.0,23499.0,0.0,1.0,0.2599993361436585,0.0,1.1064272358128368e-05,548.5900000333786,66881.0,True,
NE,ALL_M,10069.0,0.0,0.0,7641.0,10.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,405265900.0,15000.0,0.0,405280900.0,17710.0,10.0,0.0,0.2885727786739665,0.0001629434097537925,0.0,170.41000002622604,43651.0,True,
NV,ALL_M,12498.0,0.0,0.0,7565.0,2.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,416662800.0,3000.0,0.0,416665800.0,20063.0,2.0,0.0,0.8591923258104578,8.564943685495268e-05,0.0,429.74000000953674,3286.0,True,
NH,ALL_M,10332.0,0.0,0.0,2967.0,13.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,196540200.0,19500.0,0.0,196559700.0,13299.0,13.0,0.0,0.7465895694155954,0.0007298040756750688,0.0,578.9699999988079,4501.0,True,
NJ,ALL_M,14970.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,119352000.0,0.0,0.0,119352000.0,15593.0,0.0,0.0,1.0,0.0,0.0,144337548.65,0.0,True,
NM,ALL_M,35520.0,0.0,0.0,10193.0,10.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,675357000.0,15000.0,0.0,675372000.0,45713.0,10.0,0.0,0.5774030567134015,0.00012631047113805733,0.0,312.0,33447.0,True,
NY,ALL_M,67219.0,0.0,0.0,5657.0,11.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,664600900.0,16500.0,0.0,664617400.0,72876.0,11.0,0.0,0.7856234233845756,0.00011858304046915763,0.0,851.4900000095367,19875.0,True,
NC,ALL_M,178657.0,0.0,0.0,9848.0,21.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,1532967700.0,31500.0,0.0,1532999200.0,188505.0,21.0,0.0,0.8561365422084558,9.537607695486895e-05,0.0,281.15000009536743,31655.0,True,
ND,ALL_M,155.0,0.0,0.0,2691.0,0.0,0.0,87.0,0.0,12.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,130131500.0,0.0,30000.0,130161500.0,2933.0,0.0,12.0,0.8280632411067194,0.0,0.0033879164313946925,1315.1200000047684,597.0,True,
OH,ALL_M,115575.0,0.0,0.0,1970.0,20.0,0.0,0.0,0.0,0.0,6100.0,900.0,1350.0,45000.0,1500.0,1750.0,93000.0,2900.0,2500.0,793657500.0,30000.0,0.0,793687500.0,117545.0,20.0,0.0,0.935681592039801,0.0001592039800995025,0.0,607.6299999952316,8060.0,True,
